rating,customerID,date,productID,quantityBought
3,76687,13/09/2022,2501,1
5,76687,13/09/2022,2501,1
4,54046,13/09/2022,2501,1
4,81307,13/09/2022,2501,1
4,81307,13/09/2022,2501,1
5,31550,13/09/2022,2501,1
3,31550,13/09/2022,2501,1
5,98719,13/09/2022,2501,1
5,85712,14/09/2022,2501,1
3,85712,14/09/2022,2501,1
4,98730,14/09/2022,2501,1
4,98729,14/09/2022,2501,1
4,98729,14/09/2022,2501,1
3,95200,14/09/2022,2503,1
4,95200,14/09/2022,2503,2
3,95200,14/09/2022,2503,1
4,95200,14/09/2022,2503,1
4,68374,14/09/2022,2503,1
5,68374,14/09/2022,2503,2
3,8321,14/09/2022,2503,1
4,8321,14/09/2022,2503,1
5,8321,14/09/2022,2503,2
5,8321,14/09/2022,2503,3
3,98731,14/09/2022,2503,2
5,87451,13/09/2022,2503,1
3,87451,13/09/2022,2503,1
3,87451,13/09/2022,2503,1
3,87451,13/09/2022,2503,1
4,87451,13/09/2022,2503,1
3,87451,13/09/2022,2503,3
4,87451,13/09/2022,2503,1
5,87451,13/09/2022,2503,2
5,87451,13/09/2022,2504,2
5,87451,13/09/2022,2504,3
3,87451,13/09/2022,2504,2
4,87451,13/09/2022,2504,1
3,98720,13/09/2022,2504,1
4,98720,13/09/2022,2504,1
3,98721,13/09/2022,2504,1
5,98721,13/09/2022,2504,1
4,98721,13/09/2022,2504,1
4,98721,13/09/2022,2504,1
4,98721,13/09/2022,2504,2
5,19334,14/09/2022,2504,2
3,61614,14/09/2022,2504,2
3,61614,14/09/2022,2505,1
5,61614,14/09/2022,2505,1
5,61614,14/09/2022,2505,1
3,61614,14/09/2022,2505,1
4,61614,14/09/2022,2505,1
5,61614,14/09/2022,2505,2
3,89691,13/09/2022,2505,1
4,8578,14/09/2022,2600,1
3,98726,14/09/2022,2600,1
4,98726,14/09/2022,2600,1
3,98728,14/09/2022,2600,1
5,61614,14/09/2022,2600,1
5,90132,14/09/2022,2600,1
4,90132,14/09/2022,2600,1
5,90132,14/09/2022,2600,2
5,90132,14/09/2022,2600,2
3,90132,14/09/2022,2600,1
3,90132,14/09/2022,2600,1
3,90132,14/09/2022,2600,1
5,90132,14/09/2022,2600,1
4,85292,14/09/2022,2600,1
5,85292,14/09/2022,2600,1
4,85292,14/09/2022,2600,1
4,85292,14/09/2022,2600,1
5,85292,14/09/2022,2600,1
5,90511,14/09/2022,2600,1
5,90511,14/09/2022,2600,1
3,61614,14/09/2022,2600,1
4,61614,14/09/2022,2600,1
4,61614,14/09/2022,3001,1
5,33484,14/09/2022,3001,1
5,33484,14/09/2022,3001,1
3,33484,14/09/2022,3001,1
5,98734,15/09/2022,3001,1
3,8321,14/09/2022,3001,1
4,8321,14/09/2022,3001,1
3,8321,14/09/2022,3001,1
4,8321,14/09/2022,3001,1
5,33484,14/09/2022,3001,1
3,98734,15/09/2022,3001,1
4,93018,15/09/2022,3001,1
4,28412,15/09/2022,3001,1
4,28412,15/09/2022,3001,1
3,28412,15/09/2022,3001,1
5,28412,15/09/2022,3001,1
4,21424,15/09/2022,3001,1
5,21424,15/09/2022,3001,1
5,21424,15/09/2022,3001,1
4,98735,15/09/2022,3001,1
4,98735,15/09/2022,3001,1
3,80967,15/09/2022,3001,1
4,80967,15/09/2022,3001,1
3,98736,15/09/2022,3001,1
4,80834,15/09/2022,3001,1
4,15016,15/09/2022,3001,1
4,15016,15/09/2022,3001,1
5,15016,15/09/2022,3001,1
3,15016,15/09/2022,3001,1
4,15016,15/09/2022,3001,1
3,41845,15/09/2022,3001,1
4,41845,15/09/2022,3001,1
5,90319,14/09/2022,3001,1
4,98732,14/09/2022,3001,1
4,98733,14/09/2022,3001,1
5,98733,14/09/2022,3001,1
4,31047,15/09/2022,3001,1
4,80967,15/09/2022,3001,1
3,80967,15/09/2022,3001,1
5,41845,15/09/2022,3001,1
4,41845,15/09/2022,3001,1
3,41845,15/09/2022,3001,1
5,61653,15/09/2022,3001,1
3,61653,15/09/2022,3001,1
3,31921,15/09/2022,3001,1
4,52110,15/09/2022,3001,1
4,52603,15/09/2022,3001,1
4,52603,15/09/2022,3001,1
5,52603,15/09/2022,3001,1
4,52603,15/09/2022,3001,1
5,98737,15/09/2022,3001,1
5,89121,15/09/2022,3001,1
3,73885,16/09/2022,3001,1
3,73885,16/09/2022,3001,1
4,65498,16/09/2022,3001,1
3,82328,16/09/2022,3001,1
5,82328,16/09/2022,3001,1
5,95201,16/09/2022,3001,1
4,92567,16/09/2022,3201,1
3,92567,16/09/2022,3600,1
3,92567,16/09/2022,3600,1
4,92567,16/09/2022,4011,1
5,98734,15/09/2022,4011,1
3,41845,15/09/2022,4011,1
5,41845,15/09/2022,4011,1
3,92567,16/09/2022,4011,1
3,92567,16/09/2022,4011,1
3,95263,16/09/2022,4011,1
3,95263,16/09/2022,4011,1
3,97034,16/09/2022,4011,1
4,97034,16/09/2022,4011,1
3,97034,16/09/2022,4011,1
4,97034,16/09/2022,4011,1
5,98742,16/09/2022,4011,1
5,83297,16/09/2022,4011,1
3,47646,16/09/2022,4011,1
4,47646,16/09/2022,4011,1
3,47646,16/09/2022,4011,1
4,47646,16/09/2022,4011,1
3,98745,16/09/2022,4011,1
4,85971,16/09/2022,4011,2
4,89035,16/09/2022,4011,1
4,98749,16/09/2022,4011,2
5,98749,16/09/2022,4011,1
5,98749,16/09/2022,4011,2
3,98749,16/09/2022,4011,1
4,83688,15/09/2022,4011,1
3,83688,15/09/2022,4311,1
4,83688,15/09/2022,4311,1
4,83688,15/09/2022,4311,1
5,83688,15/09/2022,4311,1
3,83688,15/09/2022,4311,1
4,83688,15/09/2022,4311,1
5,83688,15/09/2022,4311,1
5,83688,15/09/2022,4311,1
3,38759,15/09/2022,4311,1
5,38759,15/09/2022,4311,1
5,34355,15/09/2022,4311,1
3,34355,15/09/2022,4311,1
5,98740,15/09/2022,4311,1
4,98740,15/09/2022,4311,1
3,98740,15/09/2022,4311,1
5,98740,15/09/2022,4311,1
4,39435,16/09/2022,4311,1
5,39435,16/09/2022,4311,1
3,39435,16/09/2022,4311,1
5,94397,16/09/2022,4311,1
4,93025,16/09/2022,4311,1
5,93025,16/09/2022,4311,1
5,93025,16/09/2022,4311,1
4,93025,16/09/2022,4311,1
5,90024,17/09/2022,4311,1
3,10544,17/09/2022,4311,1
3,32511,15/09/2022,4311,1
4,91581,15/09/2022,4311,1
3,98739,15/09/2022,4311,1
5,98739,15/09/2022,4311,1
3,98739,15/09/2022,4311,1
3,98739,15/09/2022,4311,1
3,59882,15/09/2022,4311,1
3,95201,16/09/2022,4311,1
3,95201,16/09/2022,4311,1
3,96584,17/09/2022,4311,1
4,96584,17/09/2022,4311,1
4,96584,17/09/2022,4311,1
3,96584,17/09/2022,4311,1
3,96584,17/09/2022,4311,1
3,36109,17/09/2022,4311,1
5,36109,17/09/2022,4311,1
5,36109,17/09/2022,4311,1
5,88501,17/09/2022,4311,1
3,88501,17/09/2022,4311,1
4,98756,17/09/2022,4311,1
4,69049,17/09/2022,4311,1
5,52459,17/09/2022,4311,1
5,52459,17/09/2022,4311,1
4,52459,17/09/2022,4311,1
4,96249,17/09/2022,4311,1
3,89792,17/09/2022,4311,1
5,89792,17/09/2022,4311,1
3,27732,17/09/2022,4311,1
4,27732,17/09/2022,4311,1
3,83686,05/01/2021,4311,1
3,74135,05/01/2021,4311,1
5,74135,05/01/2021,4311,1
3,74135,05/01/2021,4311,1
3,74135,05/01/2021,4311,1
3,69239,05/01/2021,4311,1
4,69239,05/01/2021,4311,1
5,69239,05/01/2021,4311,1
4,69239,05/01/2021,4311,1
4,69239,05/01/2021,4311,1
4,69239,05/01/2021,4311,1
4,69239,05/01/2021,4311,1
4,69239,05/01/2021,4311,1
4,84226,05/01/2021,4311,1
4,84226,05/01/2021,4311,1
4,84227,05/01/2021,4311,1
5,71241,05/01/2021,4311,1
5,71241,05/01/2021,4311,1
3,84230,05/01/2021,4311,1
4,84230,05/01/2021,4311,1
5,84178,05/01/2021,4311,1
3,35229,05/01/2021,4311,1
5,35229,05/01/2021,4311,1
3,35229,05/01/2021,4311,1
3,33647,05/01/2021,4311,1
4,33647,05/01/2021,4311,1
3,33647,05/01/2021,4311,1
4,63281,05/01/2021,4311,1
4,84232,05/01/2021,4311,1
5,84232,05/01/2021,4311,1
5,84232,05/01/2021,4311,1
5,84232,05/01/2021,4311,1
3,84232,05/01/2021,4311,1
3,84232,05/01/2021,4311,1
3,84233,05/01/2021,4311,1
4,83695,05/01/2021,4311,1
4,83695,05/01/2021,4311,1
3,83695,05/01/2021,4311,1
4,84235,05/01/2021,4311,1
5,84235,05/01/2021,4311,1
3,84235,05/01/2021,4311,1
4,84235,05/01/2021,4311,1
5,49167,05/01/2021,4311,1
3,67423,05/01/2021,4311,1
4,67423,05/01/2021,4311,1
3,67423,05/01/2021,4311,1
5,67423,05/01/2021,4311,1
4,67423,05/01/2021,4311,1
3,67423,05/01/2021,4311,1
5,84237,05/01/2021,4311,1
5,84239,05/01/2021,4311,1
3,84238,05/01/2021,4311,1
5,76654,06/01/2021,4311,1
5,76654,06/01/2021,4311,1
5,84234,05/01/2021,4311,1
5,84234,05/01/2021,4311,1
5,84234,05/01/2021,4311,1
3,84234,05/01/2021,4311,1
5,84234,05/01/2021,4311,1
5,84234,05/01/2021,4311,1
5,84234,05/01/2021,4311,1
3,84234,05/01/2021,4311,1
3,77554,05/01/2021,4311,1
4,77554,05/01/2021,5433,1
3,77554,05/01/2021,5433,1
3,77554,05/01/2021,5433,1
4,77554,05/01/2021,5433,1
5,77554,05/01/2021,5433,1
4,67423,05/01/2021,5433,1
3,67423,05/01/2021,5433,1
3,67423,05/01/2021,5433,1
5,67423,05/01/2021,5433,1
3,67423,05/01/2021,5433,1
4,67423,05/01/2021,5700,2
5,84236,05/01/2021,5700,1
4,39348,05/01/2021,5700,1
3,80561,05/01/2021,5700,1
3,80561,05/01/2021,5700,1
3,80561,05/01/2021,5700,1
5,80561,05/01/2021,5700,1
4,80561,05/01/2021,7011,1
3,84243,06/01/2021,7011,1
4,38032,05/01/2021,7011,1
5,38032,05/01/2021,7011,1
3,17644,05/01/2021,7011,1
5,17644,05/01/2021,7011,1
5,80561,05/01/2021,7011,1
4,80561,05/01/2021,7011,2
5,80561,05/01/2021,7011,1
3,80561,05/01/2021,7011,10
3,80561,05/01/2021,7038,1
4,58696,05/01/2021,7038,1
5,58696,05/01/2021,7038,1
5,20040,06/01/2021,7038,1
4,20040,06/01/2021,7038,1
3,20040,06/01/2021,7038,1
5,30450,06/01/2021,7038,1
5,84244,06/01/2021,7038,1
4,84244,06/01/2021,7038,1
4,84244,06/01/2021,7038,1
3,84244,06/01/2021,7038,1
5,84244,06/01/2021,7038,1
3,84244,06/01/2021,7038,1
3,84244,06/01/2021,7038,1
4,78548,06/01/2021,7038,1
3,78548,06/01/2021,7038,1
5,84247,06/01/2021,7038,1
5,84247,06/01/2021,7038,1
4,84247,06/01/2021,7038,1
4,84242,06/01/2021,7038,1
4,84242,06/01/2021,7038,1
3,58296,06/01/2021,7038,1
4,78820,06/01/2021,7038,1
4,78820,06/01/2021,7038,1
3,81346,06/01/2021,7038,1
4,81346,06/01/2021,7038,1
4,84249,06/01/2021,7038,1
4,84249,06/01/2021,7038,1
5,84249,06/01/2021,7038,1
4,84249,06/01/2021,7043,1
3,41374,06/01/2021,7043,1
3,18735,06/01/2021,7043,4
3,22067,06/01/2021,7043,1
4,22067,06/01/2021,7043,2
5,22067,06/01/2021,7043,1
4,22067,06/01/2021,7043,1
5,22067,06/01/2021,7043,1
4,22067,06/01/2021,7043,1
5,84259,06/01/2021,7043,2
3,84259,06/01/2021,7043,2
3,18443,06/01/2021,7043,2
3,18443,06/01/2021,7043,1
4,83262,06/01/2021,7043,1
5,83262,06/01/2021,7043,1
3,52665,06/01/2021,7043,1
5,52665,06/01/2021,7043,1
3,52665,06/01/2021,7043,1
4,84244,06/01/2021,7058,1
3,84244,06/01/2021,7058,1
5,84244,06/01/2021,7058,1
3,84244,06/01/2021,7058,1
5,84244,06/01/2021,7058,1
4,84244,06/01/2021,7058,1
3,84244,06/01/2021,7058,1
4,84245,06/01/2021,7058,1
3,84251,06/01/2021,7058,1
4,18735,06/01/2021,7058,1
3,18735,06/01/2021,7058,1
5,18735,06/01/2021,7058,2
5,18735,06/01/2021,7058,2
3,18735,06/01/2021,7058,2
4,18735,06/01/2021,7058,1
3,18735,06/01/2021,7058,1
5,84252,06/01/2021,7058,1
5,38389,06/01/2021,7058,1
4,38389,06/01/2021,7058,1
5,36586,06/01/2021,7058,1
5,36586,06/01/2021,7058,1
4,45493,06/01/2021,7058,1
4,45493,06/01/2021,7058,1
4,84242,06/01/2021,7058,1
4,84242,06/01/2021,7058,1
3,31111,06/01/2021,7058,1
5,31111,06/01/2021,7058,1
3,16460,06/01/2021,7058,1
4,18665,06/01/2021,7058,1
3,18665,06/01/2021,7058,1
5,84256,06/01/2021,7058,1
3,83827,06/01/2021,7058,1
5,84258,06/01/2021,7058,1
5,84257,06/01/2021,7058,1
4,84257,06/01/2021,7058,1
4,84257,06/01/2021,7058,1
3,84257,06/01/2021,7058,1
3,84257,06/01/2021,7058,1
3,84257,06/01/2021,7058,1
3,84257,06/01/2021,7058,1
4,84257,06/01/2021,7058,1
3,83262,06/01/2021,7058,1
4,83262,06/01/2021,7058,1
4,83262,06/01/2021,7058,1
4,18408,06/01/2021,7058,1
4,18408,06/01/2021,7058,1
3,18408,06/01/2021,7058,1
3,18408,06/01/2021,7058,1
4,84262,06/01/2021,7058,1
4,84262,06/01/2021,7058,1
3,84254,06/01/2021,7058,1
5,84254,06/01/2021,7058,1
3,73510,06/01/2021,7058,1
3,73510,06/01/2021,7058,1
3,73510,06/01/2021,7070,1
3,73510,06/01/2021,7070,1
4,73510,06/01/2021,7070,1
3,73510,06/01/2021,7070,1
4,18735,06/01/2021,7070,1
5,18735,06/01/2021,7070,600
5,18735,06/01/2021,7070,600
3,18735,06/01/2021,7070,1
4,18735,06/01/2021,7070,1
3,18735,06/01/2021,7070,1
5,84144,06/01/2021,7070,4
4,77554,06/01/2021,7070,1
5,77554,06/01/2021,7070,1
3,77554,06/01/2021,7070,1
5,77554,06/01/2021,7070,1
4,77554,06/01/2021,7070,1
3,84262,06/01/2021,7070,1
4,84262,06/01/2021,7070,1
5,84262,06/01/2021,7070,1
4,84262,06/01/2021,7070,1
3,84262,06/01/2021,7070,1
3,84262,06/01/2021,7070,1
5,84262,06/01/2021,7070,1
3,74118,26/05/2021,7070,1
5,74118,26/05/2021,7070,1
5,74118,26/05/2021,7070,2
3,74118,26/05/2021,7070,2
5,67419,26/05/2021,7070,2
5,67419,26/05/2021,7070,1
4,67419,26/05/2021,7070,2
4,67419,26/05/2021,7070,1
5,67419,26/05/2021,7070,1
3,67419,26/05/2021,7070,1
3,88616,27/05/2021,7070,1
5,69676,27/05/2021,7070,1
5,69676,27/05/2021,7070,2
4,69676,27/05/2021,7070,1
3,54732,27/05/2021,7070,1
5,54732,27/05/2021,7070,2
3,54732,27/05/2021,7070,1
3,83754,27/05/2021,7570,1
5,83754,27/05/2021,7570,1
5,76743,27/05/2021,7570,1
3,76743,27/05/2021,7570,1
4,76743,27/05/2021,7570,1
4,80738,27/05/2021,7570,2
5,80738,27/05/2021,7800,1
4,80738,27/05/2021,7800,2
3,88612,27/05/2021,7800,1
4,88612,27/05/2021,7800,1
3,56550,27/05/2021,7800,1
5,71371,27/05/2021,7800,1
5,71371,27/05/2021,7800,1
4,88614,27/05/2021,7800,1
5,88614,27/05/2021,7800,1
4,88614,27/05/2021,7800,1
5,88614,27/05/2021,7800,1
3,88614,27/05/2021,7800,1
5,88614,27/05/2021,7800,1
5,88614,27/05/2021,7800,1
3,88614,27/05/2021,7800,1
5,88614,27/05/2021,7800,1
5,88614,27/05/2021,7800,1
4,88614,27/05/2021,7800,1
4,88614,27/05/2021,7800,1
3,88614,27/05/2021,7800,1
5,88614,27/05/2021,7800,1
3,88614,27/05/2021,8007,1
3,88614,27/05/2021,8007,1
5,88615,27/05/2021,8007,1
5,88615,27/05/2021,8007,1
5,88617,27/05/2021,8007,1
5,84639,27/05/2021,8007,1
3,84639,27/05/2021,8007,1
4,84639,27/05/2021,8007,1
5,84639,27/05/2021,8007,1
4,84639,27/05/2021,8007,1
4,84639,27/05/2021,8007,1
4,84639,27/05/2021,8007,1
3,84021,27/05/2021,8007,1
4,17711,27/05/2021,8007,1
5,17711,27/05/2021,8007,1
4,17711,27/05/2021,8007,1
3,17711,27/05/2021,8007,1
3,49075,27/05/2021,8007,1
3,49075,27/05/2021,8007,1
3,23114,27/05/2021,8007,1
4,88623,27/05/2021,8007,1
5,78109,27/05/2021,8007,1
4,71519,27/05/2021,8007,1
3,71519,27/05/2021,8007,1
5,71519,27/05/2021,8007,1
4,38540,28/05/2021,8007,1
4,38540,28/05/2021,8007,1
4,38540,28/05/2021,8007,1
5,38540,28/05/2021,8103,1
4,38540,28/05/2021,8103,1
5,74967,28/05/2021,8103,1
3,49860,28/05/2021,8103,1
5,49860,28/05/2021,8103,1
5,72670,27/05/2021,8103,1
5,72670,27/05/2021,8103,1
3,72670,27/05/2021,8103,1
4,74249,27/05/2021,8103,1
3,74249,27/05/2021,8103,1
3,84180,27/05/2021,8103,1
4,84180,27/05/2021,8103,2
3,20394,28/05/2021,8103,1
4,20394,28/05/2021,8103,1
4,20394,28/05/2021,8463,1
5,20394,28/05/2021,8463,1
5,20394,28/05/2021,8903,1
4,20394,28/05/2021,9008,1
5,81659,28/05/2021,9008,1
5,81659,28/05/2021,9008,1
3,81659,28/05/2021,9008,1
3,81659,28/05/2021,9008,1
5,81659,28/05/2021,9008,1
4,81659,28/05/2021,9008,1
4,81659,28/05/2021,9008,1
3,9398,28/05/2021,9008,1
5,79985,28/05/2021,9120,1
3,79985,28/05/2021,9120,1
4,25392,28/05/2021,9120,1
4,25392,28/05/2021,9120,1
4,88626,28/05/2021,9120,1
3,65343,27/05/2021,9120,1
3,65343,27/05/2021,9148,1
3,74172,27/05/2021,9148,1
5,74172,27/05/2021,9148,1
3,54275,27/05/2021,9148,1
4,54275,27/05/2021,9148,1
3,54275,27/05/2021,9148,1
5,54275,27/05/2021,9148,1
4,54275,27/05/2021,9148,1
4,54275,27/05/2021,9148,1
5,85031,27/05/2021,9148,1
5,48954,27/05/2021,9148,1
3,48954,27/05/2021,9148,1
4,48954,27/05/2021,9148,1
4,48954,27/05/2021,9148,3
3,26140,27/05/2021,9876,1
5,26140,27/05/2021,9876,1
3,88621,27/05/2021,9876,600
3,36104,28/05/2021,9876,3
5,33208,28/05/2021,9876,10
5,80856,28/05/2021,9876,10
4,80856,28/05/2021,9876,1
3,10952,28/05/2021,9876,1
3,10952,28/05/2021,9876,5
5,83351,28/05/2021,9876,2
3,83351,28/05/2021,9876,10
4,83351,28/05/2021,9876,1
3,83351,28/05/2021,9876,2
3,83351,28/05/2021,9876,5
4,1016,28/05/2021,9876,5
5,65624,28/05/2021,9876,3
3,65624,28/05/2021,9876,5
3,65624,28/05/2021,9876,5
4,65624,28/05/2021,9876,5
4,70872,28/05/2021,9876,10
3,88627,28/05/2021,9876,10
4,88627,28/05/2021,9876,10
4,65624,28/05/2021,9876,10
5,41725,28/05/2021,9876,10
4,78794,28/05/2021,9876,10
5,10952,28/05/2021,9876,5
4,10952,28/05/2021,9876,10
5,10952,28/05/2021,9876,10
4,10952,28/05/2021,9876,2
4,10952,28/05/2021,9876,1
4,10952,28/05/2021,9876,1
5,10952,28/05/2021,9876,1
5,10952,28/05/2021,9876,7
5,45553,28/05/2021,9876,1
5,45553,28/05/2021,9876,1
5,45553,28/05/2021,9876,1
3,58467,28/05/2021,9876,10
3,71350,28/05/2021,9876,20
5,71350,28/05/2021,9876,2
4,88628,28/05/2021,9876,5
4,43998,28/05/2021,9876,1
5,43998,28/05/2021,9876,5
3,43998,28/05/2021,9876,1
3,33801,28/05/2021,9876,4
4,33801,28/05/2021,9876,5
3,33335,28/05/2021,9876,1
5,33335,28/05/2021,9876,5
3,33335,28/05/2021,9876,5
5,33335,28/05/2021,9876,12
5,61879,28/05/2021,9876,1
5,61879,28/05/2021,9876,12
4,83611,28/05/2021,9876,100
5,83611,28/05/2021,9876,5
5,83611,28/05/2021,9876,5
3,83611,28/05/2021,9876,15
5,26411,28/05/2021,9876,10
5,26411,28/05/2021,9876,25
3,26411,28/05/2021,9876,25
5,26411,28/05/2021,9876,1
3,10952,28/05/2021,9876,1
3,10952,28/05/2021,9876,5
5,10952,28/05/2021,9876,5
4,10952,28/05/2021,9876,3
5,10952,28/05/2021,9876,5
3,25621,28/05/2021,9876,1
4,13766,28/05/2021,9876,3
5,67483,28/05/2021,9876,3
4,67483,28/05/2021,9876,1
3,67483,28/05/2021,9876,10
5,67483,28/05/2021,9876,5
4,40056,28/05/2021,9876,18
4,40056,28/05/2021,9876,18
4,40056,28/05/2021,9876,3
3,40056,28/05/2021,9876,5
4,40056,28/05/2021,9876,3
4,40056,28/05/2021,9876,4
3,40056,28/05/2021,9876,10
3,40056,28/05/2021,9876,10
3,40056,28/05/2021,9876,5
5,40056,28/05/2021,9876,1
3,67483,28/05/2021,9876,2
3,67483,28/05/2021,9876,10
3,67483,28/05/2021,9876,2
3,67483,28/05/2021,9876,1
3,67483,28/05/2021,9876,1
4,77832,26/08/2022,9876,1
5,77832,26/08/2022,9876,5
3,77832,26/08/2022,9876,10
3,72738,26/08/2022,9876,5
3,22204,27/08/2022,9876,1
3,78179,27/08/2022,9876,1
4,78179,27/08/2022,9876,5
5,78179,27/08/2022,9876,5
3,78179,27/08/2022,9876,1
3,77588,27/08/2022,9876,10
5,16132,27/08/2022,9876,1
3,16132,27/08/2022,9876,5
3,16132,27/08/2022,9876,1
5,91435,27/08/2022,9876,5
5,91435,27/08/2022,9876,2
5,91435,27/08/2022,9876,2
4,91435,27/08/2022,9876,5
4,90241,27/08/2022,9876,3
3,90241,27/08/2022,9876,5
4,73019,27/08/2022,9876,5
4,73019,27/08/2022,9876,1
5,73019,27/08/2022,9876,1
4,73019,27/08/2022,9876,5
4,72638,27/08/2022,9876,1
4,72638,27/08/2022,9876,5
5,73019,27/08/2022,9876,10
5,73019,27/08/2022,9876,10
5,73019,27/08/2022,9876,10
5,73019,27/08/2022,9876,1
4,43683,26/08/2022,9876,20
3,25942,27/08/2022,9876,25
5,25942,27/08/2022,9876,25
4,25942,27/08/2022,9876,10
3,90389,27/08/2022,9876,1
5,52690,27/08/2022,9876,5
4,52690,27/08/2022,9876,5
4,74526,27/08/2022,9876,1
3,74526,27/08/2022,9876,25
4,97508,27/08/2022,9876,10
5,72804,27/08/2022,9876,5
5,72804,27/08/2022,9876,5
3,63538,27/08/2022,9876,5
5,63538,27/08/2022,9876,1
3,63538,27/08/2022,9876,4
3,23418,27/08/2022,9876,4
5,73019,27/08/2022,9876,4
4,73019,27/08/2022,9876,4
3,73019,27/08/2022,9876,4
4,73019,27/08/2022,9876,4
5,73903,27/08/2022,9876,1
5,73903,27/08/2022,9876,5
3,73903,27/08/2022,9876,5
4,73903,27/08/2022,9876,5
5,63507,27/08/2022,9876,10
4,63507,27/08/2022,9876,1
4,63507,27/08/2022,9876,1
3,73019,27/08/2022,9876,5
4,73019,27/08/2022,9876,3
3,90369,27/08/2022,9876,1
4,90369,27/08/2022,9876,10
3,60170,27/08/2022,9876,1
5,60170,27/08/2022,9876,1
5,42191,27/08/2022,9876,1
5,30981,27/08/2022,9876,1
3,30981,27/08/2022,9876,3
5,30981,27/08/2022,9876,10
5,29841,27/08/2022,9876,2
5,29841,27/08/2022,9876,5
5,16975,27/08/2022,9876,1
3,16975,27/08/2022,9876,1
3,16132,27/08/2022,9876,3
3,16132,27/08/2022,9876,10
4,24474,27/08/2022,9876,5
5,23832,27/08/2022,9876,1
5,72638,27/08/2022,9876,5
4,73903,27/08/2022,9876,1
5,41714,27/08/2022,9876,5
4,38968,27/08/2022,9876,5
4,41714,27/08/2022,9876,1
3,14754,27/08/2022,9876,3
4,14754,27/08/2022,9876,5
4,14754,27/08/2022,9876,3
3,35348,27/08/2022,9876,20
4,35348,27/08/2022,9876,5
5,35348,27/08/2022,9876,5
3,35348,27/08/2022,9876,1
5,73019,27/08/2022,9876,1
5,73019,27/08/2022,9876,1
5,41714,27/08/2022,9876,7
4,41714,27/08/2022,9876,7
3,43528,27/08/2022,9876,600
4,74541,27/08/2022,9876,2
5,74541,27/08/2022,9876,1
4,74541,27/08/2022,9876,1
5,88724,27/08/2022,9876,1
4,88724,27/08/2022,9876,1
4,41714,27/08/2022,9876,1
5,41714,27/08/2022,9876,5
3,41714,27/08/2022,9876,5
4,31209,27/08/2022,9876,10
5,17205,27/08/2022,9876,2
5,17205,27/08/2022,9876,3
4,17205,27/08/2022,9876,5
4,16132,27/08/2022,9876,5
5,16132,27/08/2022,9876,5
4,16132,27/08/2022,9876,2
5,16132,27/08/2022,9876,2
3,18685,27/08/2022,9876,1
4,18685,27/08/2022,9876,1
3,18685,27/08/2022,9876,5
3,17205,27/08/2022,9876,10
5,17205,27/08/2022,9876,15
4,35348,27/08/2022,9876,15
4,35348,27/08/2022,9876,5
3,17205,27/08/2022,9876,10
5,37973,27/08/2022,9876,3
3,37973,27/08/2022,9876,1
5,43710,27/08/2022,9876,3
5,43710,27/08/2022,9876,3
5,33151,27/08/2022,9876,1
4,32598,27/08/2022,9876,1
3,32598,27/08/2022,9876,5
4,32598,27/08/2022,9876,2
5,23114,27/08/2022,9876,2
5,41714,27/08/2022,9876,1
3,35894,27/08/2022,9876,2
3,35894,27/08/2022,9876,1
4,35894,27/08/2022,9876,1
3,31817,27/08/2022,9876,5
4,32310,27/08/2022,9876,4
5,32310,27/08/2022,9876,5
5,32310,27/08/2022,9876,3
5,32310,27/08/2022,9876,2
5,32310,27/08/2022,9876,5
5,32310,27/08/2022,9876,5
3,39033,27/08/2022,9876,4
4,96917,27/08/2022,9876,5
3,96917,27/08/2022,9876,2
5,96917,27/08/2022,9876,2
3,18685,27/08/2022,9876,10
5,18685,27/08/2022,9876,10
4,17205,27/08/2022,9876,5
5,17205,27/08/2022,9876,5
5,18685,27/08/2022,9876,5
5,18685,27/08/2022,9876,5
4,63518,27/08/2022,9876,5
3,63518,27/08/2022,9876,1
3,45429,27/08/2022,9876,1
4,45429,27/08/2022,9876,2
4,45429,27/08/2022,9876,2
5,63135,27/08/2022,9876,2
4,63135,27/08/2022,12313,1
4,21977,27/08/2022,12313,1
5,21977,27/08/2022,12313,1
5,21977,27/08/2022,39800,1
4,21977,27/08/2022,39800,1
4,89147,27/08/2022,39800,1
5,89147,27/08/2022,39800,1
4,89147,27/08/2022,39800,1
5,89147,27/08/2022,39800,1
5,89147,27/08/2022,39800,1
3,35894,27/08/2022,39800,1
4,35894,27/08/2022,39800,1
3,47682,27/08/2022,39800,1
4,97514,27/08/2022,39800,1
4,97514,27/08/2022,39800,1
5,97510,27/08/2022,39800,1
5,97510,27/08/2022,39800,1
4,97510,27/08/2022,41118,1
3,97510,27/08/2022,41118,1
4,97510,27/08/2022,41118,1
5,97510,27/08/2022,41118,1
5,97510,27/08/2022,41118,1
5,24242,27/08/2022,41118,1
4,95197,27/08/2022,41118,1
5,72796,27/08/2022,41118,1
5,72796,27/08/2022,41118,1
3,96917,27/08/2022,41118,1
5,96917,27/08/2022,41118,1
3,96917,27/08/2022,41118,1
5,96917,27/08/2022,41118,1
4,96917,27/08/2022,41118,1
3,61866,27/08/2022,41118,1
3,61866,27/08/2022,41118,1
3,61866,27/08/2022,41118,1
5,90546,27/08/2022,41118,1
5,90546,27/08/2022,41118,1
4,90546,27/08/2022,41118,1
4,69238,27/08/2022,41118,1
